liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Chelsea FC,9vk04uj215dfan7wak7j25hjo,Marc Guiu,Forward,38,14.0,9.0,5.0,9.0,12.0,1.0,,8.0,,2.0,32.0,24.0,8.0,37.0,7.0,3.0,9.0,1.0,,2.0,2.0,,,,,18.0,15.0,3.0,10.0,,2.0,7.0,,29.0,,6.0,1.0,1.0,3.0,,4.0,9.0,2.0,1.0,1.0,1.0,,6.0,,19.0,16.0,4.0,20.0,,,,,248.0,4.0,,4.0,9.0,2.0,23.0,30.0,11.0,20.0,,15.0,10.0,67.0,3.0,,,8.0,2.0,10.0,1.0,,,0.0,1.0,,,,,1.0,,8.0,,,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,Defender,27,19.0,10.0,9.0,21.0,167.0,2.0,2.0,174.0,3.0,4.0,112.0,53.0,59.0,274.0,208.0,5.0,21.0,2.0,2.0,17.0,15.0,2.0,2.0,2.0,,93.0,43.0,50.0,10.0,20.0,10.0,259.0,,713.0,,83.0,27.0,11.0,81.0,,98.0,3.0,4.0,14.0,6.0,9.0,5.0,13.0,23.0,619.0,333.0,307.0,614.0,13.0,19.0,6.0,81.0,1319.0,19.0,2.0,25.0,11.0,9.0,180.0,732.0,7.0,637.0,32.0,24.0,95.0,1042.0,8.0,13.0,20.0,84.0,30.0,75.0,1.0,2.0,0.0,1.0,1.0,,,,1.0,,1.0,7.0,3.0,3.0,2.0,,,19.0,19.0,1.0,,12.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
England_Premier_League,2025-2026,Chelsea FC,5wtu1k4ol5j037tvwgqiwvlec,O. Harrison,Midfielder,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,bgydmtsi0ngn9k56apo29v0no,J. Hato,Defender,21,11.0,4.0,7.0,9.0,34.0,,2.0,31.0,,,37.0,17.0,20.0,35.0,51.0,3.0,9.0,,,7.0,6.0,1.0,,,,26.0,13.0,13.0,10.0,6.0,3.0,30.0,,186.0,,11.0,9.0,7.0,11.0,,78.0,2.0,,3.0,3.0,2.0,2.0,,3.0,161.0,57.0,112.0,165.0,4.0,6.0,,11.0,316.0,5.0,,12.0,3.0,1.0,40.0,193.0,2.0,168.0,10.0,5.0,25.0,273.0,2.0,5.0,6.0,14.0,12.0,19.0,2.0,,,0.0,,,,,,,,6.0,1.0,1.0,,,,1.0,1.0,,,3.0,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,dczrgxyolp7lcz413wkz7ap61,R. James,Defender,24,43.0,16.0,27.0,23.0,191.0,7.0,6.0,221.0,4.0,13.0,164.0,70.0,94.0,344.0,273.0,18.0,23.0,4.0,2.0,16.0,16.0,,,1.0,1.0,121.0,54.0,67.0,10.0,27.0,17.0,369.0,1.0,1000.0,,103.0,24.0,9.0,82.0,2.0,205.0,3.0,6.0,16.0,4.0,8.0,7.0,25.0,50.0,875.0,476.0,457.0,862.0,12.0,28.0,6.0,82.0,1537.0,21.0,1.0,32.0,24.0,19.0,234.0,1038.0,9.0,912.0,40.0,10.0,126.0,1438.0,9.0,11.0,43.0,151.0,40.0,83.0,4.0,0.0,2.0,0.0,4.0,5.0,52.0,,,,,7.0,21.0,8.0,6.0,,28.0,65.0,29.0,1.0,12.0,4.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,eaqqezw2ed1u0tt3zc128mr1m,João Pedro,Forward,20,97.0,50.0,47.0,24.0,150.0,8.0,4.0,188.0,3.0,5.0,257.0,138.0,119.0,357.0,124.0,6.0,24.0,4.0,9.0,17.0,15.0,2.0,6.0,9.0,,160.0,88.0,72.0,10.0,5.0,19.0,107.0,8.0,475.0,,88.0,21.0,10.0,53.0,4.0,108.0,10.0,18.0,20.0,12.0,21.0,,53.0,10.0,369.0,255.0,129.0,373.0,4.0,13.0,9.0,2.0,1735.0,64.0,8.0,22.0,23.0,35.0,251.0,489.0,28.0,383.0,17.0,88.0,106.0,840.0,28.0,3.0,9.0,92.0,25.0,97.0,3.0,5.0,4.0,4.0,2.0,,,,,,2.0,4.0,1.0,1.0,5.0,5.0,,11.0,11.0,4.0,,,7.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,eiqcjlj9kmitoj8g50vaglawa,F. Jörgensen,Goalkeeper,12,1.0,,1.0,2.0,,,,17.0,,,1.0,,1.0,,38.0,,2.0,,,3.0,3.0,,,,,,,,10.0,1.0,,21.0,,73.0,,8.0,1.0,,14.0,,28.0,,,1.0,,,5.0,,14.0,61.0,5.0,65.0,56.0,,,,,174.0,,,1.0,,,17.0,87.0,,70.0,,,17.0,100.0,,8.0,15.0,12.0,5.0,2.0,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,11.0,7.0,,,,,,,,,3.0,1.0,,,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,7qy8by5ysig5af425m7tl4aac,R. Kavuma-McQueen,Forward,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,Midfielder,45,1.0,,1.0,4.0,12.0,,,13.0,,,11.0,4.0,7.0,20.0,12.0,2.0,4.0,,,3.0,3.0,,,,,10.0,4.0,6.0,10.0,3.0,,19.0,,66.0,,7.0,,,4.0,,23.0,,,1.0,1.0,1.0,1.0,3.0,6.0,63.0,30.0,33.0,57.0,,2.0,,,105.0,2.0,,2.0,3.0,3.0,10.0,66.0,,63.0,2.0,1.0,3.0,86.0,1.0,,1.0,3.0,1.0,2.0,,,,0.0,,,,,1.0,,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,c5dl4ijc192leqtjd8a2g14pg,M. Merrick,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,1aadm4iglakwo8i0t2aq14q38,S. Mheuka,Forward,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,dl10343h8yopcgerzur5samwa,C. Palmer,Midfielder,10,,,,13.0,80.0,8.0,,140.0,2.0,4.0,88.0,47.0,41.0,241.0,99.0,4.0,13.0,,4.0,12.0,11.0,1.0,2.0,4.0,,88.0,47.0,41.0,10.0,9.0,7.0,116.0,1.0,347.0,,82.0,18.0,2.0,42.0,,72.0,8.0,10.0,11.0,7.0,11.0,,8.0,18.0,278.0,190.0,108.0,280.0,6.0,6.0,3.0,5.0,849.0,33.0,4.0,5.0,9.0,18.0,138.0,367.0,18.0,298.0,12.0,41.0,69.0,536.0,19.0,2.0,14.0,72.0,14.0,55.0,2.0,3.0,1.0,1.0,,3.0,1.0,,1.0,,4.0,2.0,,,,2.0,,17.0,17.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,6psklvi66inwws7buzf16yjft,Pedro Neto,Forward,7,27.0,21.0,6.0,24.0,183.0,14.0,,346.0,5.0,32.0,176.0,105.0,71.0,654.0,118.0,4.0,24.0,3.0,5.0,16.0,15.0,1.0,4.0,4.0,1.0,149.0,84.0,65.0,10.0,6.0,35.0,238.0,4.0,624.0,,196.0,29.0,9.0,60.0,1.0,108.0,9.0,11.0,21.0,9.0,33.0,4.0,20.0,24.0,531.0,443.0,139.0,530.0,6.0,8.0,2.0,19.0,1875.0,59.0,4.0,9.0,7.0,18.0,312.0,647.0,20.0,554.0,14.0,74.0,93.0,1069.0,40.0,5.0,11.0,181.0,17.0,82.0,2.0,1.0,4.0,2.0,2.0,1.0,48.0,,,2.0,3.0,3.0,28.0,16.0,9.0,2.0,27.0,105.0,69.0,1.0,10.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,
England_Premier_League,2025-2026,Chelsea FC,dgthbtwjv3s2sbeq32844eqne,T. Sharman-Lowe,Goalkeeper,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,ax29zmnwn0agsspjjqs0as50q,G. Słonina,Goalkeeper,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,Goalkeeper,1,10.0,1.0,9.0,23.0,,,,139.0,9.0,,16.0,2.0,14.0,,516.0,1.0,23.0,1.0,,24.0,21.0,3.0,,,,6.0,1.0,5.0,10.0,1.0,4.0,195.0,,689.0,,54.0,,,200.0,,149.0,,,23.0,,,55.0,,142.0,488.0,92.0,476.0,426.0,,,,,1985.0,,,18.0,2.0,7.0,300.0,860.0,,568.0,,,292.0,1102.0,,159.0,286.0,229.0,63.0,6.0,2.0,,,0.0,1.0,,,,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,155.0,95.0,,,,,17.0,31.0,,2.0,51.0,,,,5.0,63.0,46.0,15.0,3.0,20.0,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,el8asgbjqbtvu9dcpyv9d668k,R. Walsh,Midfielder,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,2p6uagebunshlw5zmp16748dm,C. Wiley,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
